PID,Sale_Price
916475110,222641.01068258833
923202105,191765.32195935052
923204150,137306.06358336812
923225440,85287.14396764712
923226250,93660.03927082918
923226320,80933.13182154317
923230190,126748.89267549547
923426070,138998.6642875588
924151040,269915.2782607429
924152030,217400.79304330226
526351100,172315.17553972878
527105130,281435.13552915276
527108070,365109.5489202756
527132090,227215.64350310632
527163070,193944.66278072644
527166010,220034.1236003929
527301320,263655.4887364933
527326040,176950.3610403941
527354200,188914.1823212525
527365030,235985.41776641898
527375210,160138.5723111044
527378140,171028.10320258958
527401160,127131.91054987797
527402220,133659.841542945
527404030,142575.0567344452
527405160,114170.646658724
527425060,109288.14084807143
527450280,98537.47141974728
527451650,122061.54087441263
527454050,138524.1911825613
527455050,148355.01341011652
527455280,153498.3101178555
528102040,395084.6162837465
528102140,434009.68121322384
528120030,336447.7929759098
528138010,355527.0333694025
528142130,265726.4905178394
528142150,253856.01043075143
528166060,447267.78531793406
528166090,383880.19878842216
528172060,239958.19528049315
528174050,200689.7083672541
528174060,198710.47804347915
528176030,452003.0731277314
528180120,339588.6894371178
528180130,264039.65724884125
528186010,317050.2732263553
528188060,175142.5510730523
528220040,181786.3346260536
528221070,189392.1649545523
528228435,194476.32443634252
528228450,186451.23153504822
528228455,173726.73575074662
528228460,163762.06234166893
528235200,171192.88837606448
528253010,207106.1764609347
528275160,267558.7770932772
528290120,179786.32012255173
528292030,257539.91149991142
528294050,165153.07083737798
528327070,341656.9235579988
528354050,272366.46837682027
528387030,287871.7375209722
528390210,249406.0196947445
528456180,239386.30109946142
528458160,359883.6936565884
528480170,257640.20554602254
531363010,173753.64525618966
531363050,138916.39840669354
531382070,238218.15962798675
531477020,79626.3755071265
532354160,122758.4780658738
532354230,115533.99439864211
532376110,125919.61157182128
532378120,119048.67893153707
532378180,111101.06722577552
533135020,258963.813055223
533206020,222749.5383695351
533213020,186637.5580436861
533213040,162401.45438668554
533221040,174819.7689923698
534127170,200875.3163832377
534128020,217399.8406094016
534129380,128524.23383585617
534151120,247294.9413363863
534152120,164022.1511737406
534175080,205934.2900926455
534202170,157323.73198769914
534226120,118898.09628322977
534250400,190369.50996055437
534275060,130556.91209418768
534275100,119799.11087245303
534276040,159159.10633502205
534278070,169378.91992404344
534278230,147326.46929146443
534400050,161570.99739627048
534402060,147261.59115512666
534402170,181862.9654387973
534429150,197475.47566572131
534450150,92679.65761460327
534451110,117531.9415310107
534475250,156569.0123683328
535104120,183457.44808812806
535125070,222959.23201356034
535150070,125060.41806316064
535175050,146533.7865052925
535304100,127441.91775295351
535351050,160739.91239285434
535354100,134413.2549286066
535375010,89112.69746607654
535376060,146844.42965849696
535382100,165108.04986903633
535383120,81502.58841322304
535402010,169803.4906991261
535403210,132315.70079547365
535450070,152115.73266369037
535450160,87494.6646119491
535452090,127304.11909824316
535452140,112625.13932569345
535453200,143575.78453090976
535475010,150849.37006274736
902101010,107454.47969179576
902103120,130449.23575286631
902105050,124973.79296393062
902135020,88087.86379985989
902204080,89553.6204889927
902207170,94266.18597481478
902330040,179715.79015894586
902401130,150531.678322263
902402150,82497.16826233076
902406070,153512.73153901854
903201020,125850.87051396331
903202170,143224.36245238548
903226170,138447.66095324096
903228070,107084.98832291125
903232060,100688.01122604411
903234220,135302.02822000388
903236040,115265.74813487995
903425245,171006.38774176216
903429080,160205.4159765615
903430070,83131.59803801663
903451090,147213.57296874098
904100190,92909.27690188028
904301070,155382.59822015703
904301100,133083.97971359154
904351240,93357.50947353076
905225090,180621.6314214952
905377130,104957.88822296941
905402060,145136.26898606235
905450020,156390.95055560855
905452050,87279.57026983585
905476230,128212.37112805244
906201021,160421.9036941526
906201050,172314.70535264013
906223060,204408.4857241383
906223210,231096.31690689805
906226060,140891.11366400053
906226080,140735.09519875175
906226100,125006.5243229781
906230010,279132.34279523656
906340110,294331.98024637735
906340130,343466.49263354996
906378110,223335.77051685922
906380100,284259.11112126394
906392070,191217.12079650574
907126050,154085.57095255225
907131090,229003.90253466857
907131190,205954.3236691704
907175100,195743.30946294154
907192030,186683.29560941507
907200230,119564.59952408318
907202080,133620.48678021823
907227290,132884.61962117464
907250070,234349.76843652184
907252060,249787.57174305973
907252220,270826.83836075774
907260030,187541.50752376352
907414080,179035.98964028008
907420040,175765.87035085098
908102290,101568.62980079658
908151050,138414.7526302939
908152035,116318.9355162319
908203090,94479.66540750288
908250030,65152.26565748646
908275040,127950.1642989741
909250220,139926.85327785346
909251050,161245.49361798164
909252020,158369.90715141647
909276110,167353.96140788926
909276200,156590.6003259267
909278020,133291.19659422326
909279010,198560.5559079858
909425060,181508.17439551497
909428240,218004.4254385301
909452050,233998.83889422432
911370500,312675.9939308777
912251110,57453.91874637099
914465020,246601.66033256333
914476020,136358.6667612475
916380070,337924.2034039147
916382010,220991.21636219163
916386140,224725.22933761298
921128050,381450.761215147
923203110,161845.6225091021
923226270,90187.55367585507
923227080,170008.985464297
923252075,135612.6041926319
923275040,169007.37041088534
923275140,113918.01015458962
923276260,142008.9754995462
526351030,192074.31659858322
526353050,241082.5162931319
526354070,188663.0413847012
527106050,170316.01423132967
527131110,250467.08821452447
527161010,179522.47814295872
527163100,182211.94677547005
527164120,203491.50743764226
527165010,184241.91025958714
527208010,380439.705045698
527226020,129985.63222704412
527252080,355553.21726880147
527357110,140374.90655089673
527378020,157748.79152045943
527380240,275564.8996759227
527402130,110006.9328206083
527451060,97512.55900652637
527451290,90104.44972213438
527451550,108837.77245723335
527455270,108684.06510229722
528102030,350064.62064891803
528104050,454821.85939110693
528110110,394482.15305868024
528118090,506925.9299883453
528142140,330157.7660942426
528164060,488487.09821299266
528172080,258974.18465279942
528178070,336790.1951861922
528180140,344232.13845764345
528188150,184298.36492063306
528228345,220837.41489731468
528228445,186745.91478221575
528235020,178373.10527980377
528280180,213363.79481388736
528315110,318562.0843975712
528326030,309277.5557622444
528354100,293635.9614165083
528363020,329693.78850604757
528365060,322617.5264328801
528365080,294728.55171434284
528431080,218619.4691626124
528431120,264427.3868782244
528478030,257283.18485336873
528488140,207442.40778920488
531373060,192344.77099745072
531375110,156537.2933368227
531375120,158604.3633640459
531376010,178457.66360920217
531382090,177102.37311285114
531385060,190302.33476599268
531450030,188520.99446382298
531450090,168184.42585206588
531450170,172826.31557634927
532351050,120909.4390406413
532354150,134070.4528400527
533125140,363865.87741641625
533208140,176690.35839021456
533213120,168724.8190878434
533215030,241715.7374369072
533215070,261413.10826776916
533215080,263978.17171265633
533234020,221275.72639615022
533236060,201720.61886474205
533236070,204392.36334748703
533251120,160748.30973139146
533350120,298922.736079105
534177180,234035.5514067502
534201240,145222.18787149014
534202130,144894.99720015316
534225110,150526.88040987673
534250010,142861.22934485608
534250410,191209.11397021337
534252090,195130.9739699974
534277060,110608.44465248815
534400060,162763.77291070437
534403050,147160.2260076227
534477080,120270.68176797919
534477270,176079.36503860046
535105030,136039.32460797936
535151160,147875.3487725767
535153140,175487.6539797907
535180100,142773.31375284548
535180120,130108.59062403139
535301080,118482.11329223964
535352080,111023.39654661252
535354200,153502.0963648339
535380110,90069.70905773233
535402120,166339.72652333128
535425060,176824.30812687517
535426260,145715.11701091134
535427070,245468.56652882046
535451050,109973.22475540117
535451230,103715.16778204875
535453210,149955.9239704614
535455080,111171.77253319537
535455090,122604.70827948126
535456050,125702.7328007389
535456070,150518.39615648155
535456100,109779.21285723797
535476370,181548.55967497858
535477090,126708.3090698952
902100030,80114.98179062105
902105010,98711.02113302065
902107030,127995.89283746693
902201120,97334.6300421831
902205070,47963.65325913873
902207120,78806.55818059125
902300110,105805.70995144713
902328040,126312.08443274183
902406020,120908.60845355563
903204095,109721.42737951581
903225140,125689.52939322447
903228040,148369.56225691063
903231080,114277.58908834048
903234100,129771.54620920605
903400180,173131.66661459653
903401030,149072.927051591
903481100,77273.94006337057
904101170,126873.5439833993
904351280,128385.17954266336
905102170,130382.99256961179
905104080,108289.9079257349
905107280,157275.6236348693
905200090,119656.90796729283
905300020,143744.91361069778
905351089,172305.10547304983
905401045,208697.25747074973
905403060,116618.0086292752
905403150,139234.134202947
905452070,101930.01038037513
905479110,123789.92639359547
906204280,241723.63384761513
906412010,349849.65753389936
906475100,203147.31635359186
907175080,216337.1953252671
907181120,190503.17846456304
907187030,192633.1108625323
907200110,131031.0599660293
907202010,154661.36452282447
907202190,133390.07746625913
907202240,175111.19709150153
907227050,123866.61280977092
907250020,233778.9232090912
907254020,238935.85095424944
907262070,181400.5377130612
907285080,217630.44885968577
907295020,222200.0816191174
907418040,195765.81540459165
907425015,148063.9546535408
907425035,148536.0616090914
908103260,131795.27060130745
908127120,117006.45231982614
908154235,451439.04358082823
908204160,81844.83530507094
908250040,104368.46581834859
908275130,125344.66073937665
909100150,119356.55046049107
909101180,115983.26100369988
909175050,183169.51873510258
909251080,144922.1736829476
909253190,88520.44979915896
909254050,214531.87244492452
909256060,113109.00313766988
909277070,127613.17055538564
909451020,115803.07484111108
909451150,150936.01928779526
910203020,137044.0647355215
910206110,101852.26405699141
911226030,75385.37078087228
911370490,313341.31998758746
916226030,195675.43305059493
916402015,187162.52619107088
916402215,190204.18983356067
916455120,249146.89186920752
923202015,192218.2465947885
923203140,160038.8199852384
923228080,112050.31452752987
924100020,173980.34403880953
1007100110,113782.48418087003
526355190,288036.0259740705
527110080,180387.74211750083
527161090,183707.1692185518
527163080,159187.60534180998
527175130,164054.7173568937
527182170,217234.85556545088
527212060,368869.5143493631
527252070,261489.90852964894
527302020,198166.35642675878
527302060,198181.56353450252
527325110,190448.38483198796
527328020,148577.74954647743
527359010,177457.10058186043
527402150,137697.77680080227
527402240,183776.28862705734
527403310,151234.5347358171
527404050,131931.08864223844
527404150,108590.3386264204
527425140,111574.19910190885
527427160,169495.53962275744
527453010,159123.6926826904
527455030,138269.19484200282
528102050,380909.07687493064
528102120,275666.16636219283
528104010,349895.9308176917
528106060,333321.3168982362
528106110,476113.6599681691
528118040,394288.44918280863
528120150,301474.3975706094
528142050,358614.2524514246
528150110,325686.1416711898
528166150,325670.6856950606
528168040,293688.0059488147
528172050,237775.0370409162
528174030,191957.95985085864
528174040,205932.8594665267
528181070,221003.50424064137
528186190,213223.6992996168
528218050,178213.7953308959
528221090,193233.73380312664
528222060,184836.042971202
528228270,198310.69978343937
528228375,235213.65316176394
528235000,183791.26374004138
528240020,194660.23829886227
528250070,202768.83992232307
528294010,182281.22832037372
528322020,349465.8205746724
528326060,274246.22998780623
528327060,497737.3089279272
528348030,274699.0524151344
528429090,324735.06953037035
528431040,436441.0849564157
528431110,289156.2223761602
528439050,235173.03520448343
528439080,232247.74000567695
528456190,217343.46554580683
528480020,223473.80367465076
528480180,263786.61469325214
528482010,262089.01765184692
528482090,284746.15564019006
531363040,145902.62442373723
531376060,186925.29850414055
531380110,188539.3114580199
531451030,192644.69685625983
532354060,125647.04514207803
532476080,258636.86358979644
533241030,228530.5006713975
533250190,250216.0704280415
533252130,214778.40676861594
533254130,180398.02724091284
534104090,233581.33960289572
534151090,202685.68685369068
534151180,239944.93526851753
534177210,160985.58700295395
534204120,149838.5104115749
534252070,98953.19095721612
534275220,130749.6544112626
534276290,103374.58276474898
534278150,147689.41728523903
534278190,118166.77316979431
534401120,156424.0236415003
534429030,95222.68253586617
534431020,133420.83868301363
534475170,164180.86006143867
535102010,159268.78541952747
535106140,110629.89709163192
535126180,176699.14769289148
535151020,138431.30755575388
535152060,127188.18585845371
535155110,136844.1613255968
535176070,147175.65169172038
535177020,126344.63493588982
535179120,114162.51698790841
535300040,132414.39496801788
535301060,161869.50391182187
535325320,131305.34356706205
535353130,106645.16241214098
535354050,132368.4802818129
535379060,98406.98037247168
535379110,140384.4447966943
535426130,195566.53505940642
535451100,105575.50997826856
535452060,133107.99133397048
535453150,144675.59971882554
535457020,162430.15364884905
535457040,126899.17035989571
535478040,126209.98820749506
902100010,103126.96059760255
902110010,97660.33886525058
902125120,91189.02509717627
902201130,115697.33708990162
902202070,116843.38128419283
902301030,119195.39789658596
902302150,136180.79283572792
902304040,135016.67877115903
902401030,167207.64126285762
903205085,108443.12123986961
903227140,126538.11956568071
903232100,138645.77923907465
903233030,130927.98125852352
903454090,132486.63102277162
903457040,168610.0095335372
903457130,113133.4216074144
903475040,119237.08992349899
903484080,16374.57920797782
905101070,104815.89053745366
905104030,135129.6608652159
905105040,110324.11620167362
905105170,125488.5878265151
905225020,150382.99696803404
905226080,157648.65257992042
905401020,244390.42472956012
905475270,105538.54544967416
905475520,87975.68787032875
905480090,94087.00684356256
906223040,218141.30042880046
906380010,202663.63812417755
906380160,186549.77888765428
906380200,188609.91443220887
906382020,215662.30350304776
906394050,186387.91835694786
906475110,224320.01809425707
907125040,148306.07858217612
907130060,176407.21226544582
907131060,174696.04286724282
907187060,209038.00881683064
907200190,144007.75757147872
907200270,140229.46114819252
907202100,118912.06524470037
907203060,122636.5507647917
907270040,273035.236056228
907280090,235336.38577193843
907285040,250446.85097902906
907290140,138904.80677059366
907295040,237892.68297757662
907410020,181001.91255796573
907414060,188484.65003578863
907414070,184600.7179885728
907420050,187439.8902198126
907420060,182161.3814193193
908102100,141511.85459811438
908127070,127810.12906356729
908127100,111813.1857471553
908152060,122011.00395775874
908152070,146323.79951158212
908152180,151092.77102529194
908152260,149867.96627890505
908152280,159554.98584809937
908152290,161190.62417505495
908154205,466029.6935202567
908204180,70714.66973202286
908228010,124477.22010876113
908275200,97063.67682943854
908275240,108695.43841530626
909176080,161281.71894983944
909176170,152851.9587508218
909250150,177387.02195851525
909252150,143561.99443584285
909254090,170306.89893008102
909254100,155039.08163221303
909254150,143636.06724324074
909256120,121859.87555265396
909275310,231580.95361716786
909276210,162306.6702650579
909281130,260633.72194239366
909282020,234832.0614686431
909428180,180781.5444463411
909455060,151740.02483817807
909475070,207216.16848762592
909475230,286794.3038677009
910200110,135527.6042746502
910201020,94075.34939001486
910206010,49825.94725326137
911128010,109640.16893619762
914452090,187705.87787481985
914478020,140069.45212116156
914478100,154841.31857194923
916326090,227596.8343772114
916384070,263502.41952274117
916460020,195777.8446228553
916475020,261290.41884041106
917425190,190827.30694495718
923228290,81974.54450521474
923275010,162267.201202676
923275200,131688.37779105848
526302120,179582.29051580356
527107030,178221.927598794
527107120,182350.53364390583
527108010,284559.4237529893
527108060,300917.5700413137
527163020,171109.55214120803
527182020,163343.37684400188
527190050,228257.9675884369
527212030,428946.97433754907
527216010,411524.28530563397
527226010,175016.99463753845
527250040,133688.91973492454
527252090,323941.2260411643
527355060,181265.14103292243
527375160,191656.12806675414
527376110,176548.28243559998
527402380,101026.6799936152
527403120,93740.10321231998
527450010,106648.61346745571
527450080,121754.51478184549
528118010,327433.45601557184
528118020,319322.289366195
528142010,318873.4498622704
528142070,368042.4712435806
528142110,394481.53557035263
528181030,201729.30702481102
528188040,185858.24902657975
528218030,188556.7378644578
528218130,219003.86994433947
528218140,234201.66288772877
528222010,275204.6603245453
528222020,184491.10655258116
528228280,194978.54075978402
528228340,200264.37883240628
528228360,198858.1503405731
528228415,172619.30627219513
528228545,176755.20475903168
528228565,199522.35734020537
528240080,235986.776871964
528250060,181023.2747321546
528292080,241026.76123407722
528294070,223782.10945437118
528315030,315790.20062346547
528315070,291459.31185493065
528358030,319541.9494943507
528429060,251538.93771830932
528429120,353209.55299588724
528439030,227498.89264963978
528477030,234269.6430252471
528480070,259961.74545551484
531452080,178135.3557542955
532351060,114313.74077451522
532351150,126098.23623266407
532353030,141924.1581042104
532376080,110860.9997503456
532378160,134157.74147159915
532378220,125666.88730841778
533127080,328789.0890613365
533128030,277722.52296377317
533128090,278065.319343321
533212120,149680.86785685798
533242030,224338.64275381956
533252020,169821.9887725602
533253050,173020.9577457073
534126060,191873.96623578598
534201260,139193.83254377093
534275010,130344.66800448718
534276010,114456.51831725652
534403280,149134.20272083135
534428060,130980.15104658801
534429130,155089.92958364845
534430050,119525.12107165153
534451120,89326.19450152616
534453150,117437.95559088237
534475160,151930.7281790631
534479300,119332.40253081164
535101110,142457.70014308262
535125060,216546.37713627444
535150300,215877.46625572856
535152070,141169.81249180506
535301150,137012.45802597867
535303050,155323.6831351385
535304020,137050.7265484876
535325130,124181.45544345876
535325350,134000.196143977
535325450,131132.1111278423
535325460,191049.3379001754
535327210,152283.8013825559
535353180,166600.96484784415
535354130,135610.55299521118
535376090,114775.45150642555
535377070,65497.018980162145
535382020,122066.66332714805
535382130,156826.45788010806
535403150,159440.71106189577
535425040,188354.63995554432
535425050,157084.82086811963
535450100,119763.06625574014
535454030,83661.38916911602
535456010,134707.12529628744
535457070,132675.24256413925
902100110,163147.59875420842
902104020,140086.9445835101
902109010,98583.78090622413
902110120,133171.76756474865
902128020,96408.9942791387
902206090,117277.38993097498
902207110,76511.96866112735
902301120,122304.516125199
902329070,111888.0789225255
902401090,93164.36495913786
903200050,81128.96354763285
903202120,137719.5467115924
903206160,136812.9803471739
903231220,91828.47935782188
903233100,132560.6327325625
903233220,125931.02084067598
903458010,104639.58697110941
904100090,172477.21750619874
905103180,134328.14518875282
905105010,123569.10910154105
905107220,167087.4025481836
905200280,193360.6898429297
905200290,156590.92897056544
905202190,224486.14740259937
905300080,133690.11151198865
905351045,166146.71327662724
905426100,190846.61861523124
905451050,150293.18084918507
905452150,137263.0204170513
905477010,98319.56078922236
906202040,186085.65855401094
906223180,221331.03544671074
906380150,169330.93495256224
906392100,239745.8196141573
906394060,190729.84646857448
906475050,178182.99830761252
906475200,226771.54063412873
907181090,199410.80697272113
907201160,146731.56577959843
907201230,171673.738609887
907203010,125096.93043688593
907230240,144056.1412571561
907254050,200344.94418783995
907255010,221109.42289063305
907265030,222848.64022265395
907270050,275609.22336427897
907410040,197206.07981246634
907410100,189802.53102171276
907412010,195258.94230179285
908102020,120198.69378019628
908102320,155951.61117637958
908102330,117531.44153400994
908128100,186003.56775911045
908130020,130956.06597727416
908188110,142348.96814674273
908227030,116074.72233317958
909101330,43027.17183096178
909250070,162550.96807584388
909254070,167185.12283123066
909275230,180974.62527873393
909275250,153144.21637569167
909276010,209809.7548142271
909281010,230908.64346614995
909282110,194317.887089216
909426060,249915.54463797566
909428110,167533.87499857924
909475020,244479.24138458553
910203100,60560.65206700646
910203230,83819.21303992216
910207110,95197.82561785607
911175430,42190.732625305856
914476130,165880.99667882122
916325040,213036.74799648987
916403020,187596.30654927672
916403130,233569.15951240476
916477010,323740.9808687599
923203090,163529.10526052705
923225510,133453.7974309426
923228130,87157.14231755138
923228260,91474.77435216468
923229110,175935.5466321685
923275080,148752.0130170655
